movie_id,title,release_date,total_box_office,avg_ticket_price,screening_count,attendance_rate,country,overall_rating,description
405,越光宝盒,2010-03-18,130590000.0,32.0,,,中国香港/中国,5.4,"个性莽撞的玫瑰仙子（孙俪 饰）渴望能够像紫霞仙子一样找到一世珍爱，于是从日月神灯前盗取那把曾见证旷古爱恋的紫青宝剑来到凡间，希望找到能拔剑出鞘的真命天子。山贼清一色（郑中基 饰）只想本本份份做个山贼，不料却拔出玫瑰仙子的紫青宝剑，之后俩人又意外通过越光宝盒穿越时空，亲历赤壁之战。在穿越的日子里，玫瑰仙子对于拔剑出鞘的清一色百般示爱，而一心想重新踏上穿越时空之路的清一色却对玫瑰仙子只是假意奉承，在利用玫瑰仙子从曹操（郭德纲 饰）手里夺回越光宝盒之后，他毅然弃玫瑰仙子于不顾，独自回到曾经。然而再次偶到玫瑰仙子之时，清一色却发现有一份爱早已在自己的心头生根发芽……
本片借经典影片《月光宝盒》之东风，58位明星倾情加盟，并重新演绎近年来多部影片中的精彩片段，“笑果”非比寻常。"
406,长津湖,2021-09-30,5775000000.0,46.0,5.0,,中国,7.4,电影以抗美援朝战争第二次战役中的长津湖战役为背景，讲述了一段波澜壮阔的历史：71年前，中国人民志愿军赴朝作战，在极寒严酷环境下，东线作战部队凭着钢铁意志和英勇无畏的战斗精神一路追击，奋勇杀敌，扭转了战场态势，打出了军威国威。
407,误判,,270000000.0,,1322441.0,5.15,,6.9,一起贩毒冤案让被告人面临27年牢狱之灾，曾是干探的检控官霍子豪（甄子丹 饰）凭其敏锐触觉和执着，抽丝剥茧展开调查，明面上的口舌之争，暗地里的殊死搏斗一触即发，最终庭审日在即，霍子豪能否击碎不公，极限翻案？
408,雪域少年,,10596000.0,,54.0,,,,那是一个邪恶势力纵横的年代，少年觉如由于部落首领的陷害，被迫和母亲一起离开家乡漂泊至黄河下游，在新部落里觉如和大家一起抵抗魔族入侵，并认识了莲师习得了降妖伏魔之术。觉如慢慢长大，母亲却日益衰老，为救母亲觉如决定出门找寻求神药，在寻药途中遇到了自己的青梅竹马珠牧，在觉如的帮助下，珠牧死里逃生，而觉如也得知了家乡正在遭遇灭顶之灾。寻药之路困难重重，觉如和珠牧是否能寻得神药？回家乡的觉如又会遭遇怎样的危险？少年觉如的英雄之路正式开启……
409,小时代3：刺金时代,2014-07-17,521560000.0,32.0,,,中国,4.8,"林萧（杨幂 饰）、顾里（郭采洁 饰）、南湘（郭碧婷 饰）、唐宛如（谢依霖 饰）四个从小一起长大的好姐妹大学毕业进入职场，开始了新的旅程。
原本离开了姐妹们，准备和堕落的男友席城（姜潮 饰）离开上海的南湘重新回归到姐妹们身边。顾里率领众人搬进了新的别墅，大家继续着同一屋檐下的乌托邦生活。林萧、顾里陪同宫洺（锦荣 饰）参加罗马的时尚活动，还叫上了南湘和唐宛如，又在罗马遇上了顾里的混血表弟Neil（李贤宰 饰）。然而当林萧回到上海，却接到了男友崇光（陈学冬 饰）癌症复发不幸去世的噩耗。
几个月后，终于振作起来重新开始新生活的林萧却遇到了一个总是让她莫名想起崇光的外国模特陆烧（陈学冬 饰）。与此同时，顾里从未见过面的亲生弟弟顾准（任佑明 饰）突然出现，手握顾家20%的隐藏股份，他告诉顾里M.E有一个巨大的财务漏洞，姐弟两人联手想要夺回被M.E收购的盛古公司。..."
410,你是我的冠军,,11000.0,,331.0,13.542857142857141,,,少年杨一辰为了逃避母亲管教，跟随教练沈冬学习花样滑冰。当他真正爱上花滑后，妈妈的一场重病，成为他心中挥之不去的痛。为了给妈妈治病，他放弃了挚爱的花滑。最终，在众人的鼓励下，他重整旗鼓，向梦想进发。
411,窗前明月，咣！,,39845000.0,,279751.0,11.943333333333328,,4.7,金牌律师胡恭平（费翔 饰）与情人佘小漫（傅菁 饰）幽会时，房间突然天降尸体（宋小宝 饰），胡恭平喊来冤种助理朱士奇（左凌峰 饰）帮忙，却不想惊慌中脱口而出的数个谎言引发了一连串乱子！随着熊大力（马东锡 饰）、林銮凤（黄小蕾 饰）、施诗（史策 饰）等各路“家属”轮番出现，状况不断升级，眼看事情就要败露，这场充满笑料的“事故”将如何收场？
412,海王,2018-12-07,1852180000.0,36.0,,,美国,7.6,"许多年前，亚特兰蒂斯女王（妮可·基德曼 Nicole Kidman 饰）和人类相知相恋，共同孕育了爱情的结晶——后来被陆地人称为海王的亚瑟·库瑞（杰森·莫玛 Jason Momoa 饰）。在成长的过程中，亚瑟接受海底导师维科（威廉·达福 Willem Dafoe 饰）的严苛训练，时刻渴望去看望母亲，然而作为混血的私生子这却是奢望。与此同时，亚瑟的同母异父兄弟奥姆（帕特里克·威尔森 Patrick Wilson 饰）成为亚特兰蒂斯的国王，他不满陆地人类对大海的荼毒与污染，遂谋划联合其他海底王国发动对陆地的全面战争。为了阻止他的野心，维科和奥姆的未婚妻湄拉（艾梅柏·希尔德 Amber Heard 饰）将亚瑟带到海底世界。
宿命推动着亚瑟，去寻找失落已久的三叉戟，建立一个更加开明的海底王国……"
413,西游记之大闹天宫,2014-01-31,1045490000.0,42.0,,,中国/中国香港,4.4,魔界之王牛魔王（郭富城 饰）与玉帝（周润发 饰）为首的神界展开战斗，神界被毁，女娲（张梓琳 饰）化身晶石修补天庭，遗落下的一小颗晶石落到人间成了一只石猴，而牛魔王则战败被迫带着妻子铁扇公主（陈乔恩 饰）躲到了火焰山。若干年后石猴得到了菩提老祖（海一天 饰）的教导被赐名孙悟空（甄子丹 饰），孙悟空来到花果山自立为王，还抢走了东海龙王（刘桦 饰）的定海神针当武器。同时牛魔王立志东山再起，利用了孙悟空与青梅竹马的小狐狸精（夏梓桐 饰）的感情煽动孙悟空大闹天宫，又串通了二郎神（何润东 饰）一起破坏了南天门，孙悟空势在必得，天庭危在旦夕。
414,初恋这首情歌,,748000.0,,1.0,80.3,,8.2,"故事发生在1980年代的都柏林，因为家境窘迫，十四岁的少年康纳（福迪亚·瓦尔什-匹罗 Ferdia Walsh-Peelo 饰）不得不转学来到了一所校规极为严苛死板的教会学校中就读。在那里，他惹上了横行霸道脾气古怪的巴里（伊安·肯尼 Ian Kenny 饰），可见未来的日子不会好过。
某日，康纳邂逅了名叫蕾菲娜（露西·宝通 Lucy Boynton 饰）的美丽女孩，为了吸引蕾菲娜的注意，康纳邀请她来主演自己乐队拍摄的MV，哪知道蕾菲娜欣然应允，那么问题来了，对演奏音乐几乎一窍不通的康纳，该如何在短时间内组建一支乐队呢？好在康纳拥有一群热爱音乐的朋友们，很快，一支名为“唱街”的乐队成立了。"
415,曾经的我们致70·80·90,,4945.0,,533.0,4.245454545454545,,,钟表修理师张德行(金良饰)、模特雅楠(周娇饰)、富二代宫德帅(冶彦饰)被传销组织人员以拉人头，卖产品，炫富等不同方式骗到传销窝点。为了逃出传销窝点，他们和传销头目斗智斗勇，经历各种挫折后被警察成功解救，逃脱后的他们又会何去何从。
416,抗战中的文艺（舞台纪录电影·话剧）,,158000.0,,26.0,1.6333333333333335,,,影片以文献话剧的形式，再现1931年至1945年，胸怀爱国之志的文艺家们在党的文艺方针正确指引下，确立以人民为中心的创作方向，寻找中国文艺出路的故事。饱含民族情感，致敬抗战中的文艺经典。
417,检察风云,,61830000.0,,2.0,,,4.4,大学教授夏薇（王丽坤 饰）涉嫌故意杀人，舆论发酵失控，多方压力涌来。随着检察官李睿（黄景瑜 饰）和同事张有成（王千源 饰）对该案进行审查，发现作恶多端的富商陈鑫（包贝尔 饰）与此案密切相关，一桩深埋多年的旧案被牵出…故意杀人案、强奸案、官商勾结环环相扣，所有人都被迫卷进这场命运的漩涡。李睿与夏薇辩护律师童雨辰（白百何 饰）在法庭上激烈交锋，夏薇究竟为何沉默不语？她的丈夫洪俊山（冯绍峰 饰）又隐藏了什么秘密？正邪敌我难辨，无法预料的危机等待着众人…
418,花儿为什么这样红,,6911000.0,,41.0,,,,影片由新疆维吾尔自治区党委宣传部组织策划、天山电影制片厂创作拍摄。根据“时代楷模”拉齐尼·巴依卡一家三代在帕米尔高原戍边的故事和英雄事迹改编。生动还原了拉齐尼·巴依卡一家三代为国守边护边70余年的传奇故事，颂扬了拉齐尼·巴依卡一家对伟大祖国的赤胆忠心和深厚的家国情怀，对于彰显和诠释共产党员的初心和使命，弘扬爱国主义和英雄主义精神。
419,她的小梨涡,,357000.0,,4748.0,1.3705882352941177,,,"你还记得自己17岁时喜欢的人吗？成绩优异的南方女孩许呦（漆昱辰 饰）转学来到临市，意外和“校霸”谢辞（张哲华 饰）成了同桌，两人在嬉笑吵闹中逐渐走进了对方的内心，却面临命运的捉弄。多年以后，两人再次回到故事开始的地方，才发现年少的欢喜就像苹果味的棒棒糖，兜兜转转还是第一颗最甜……
影片改编自唧唧的猫的同名小说。"
420,单声,,2701000.0,,1324.0,47.60291262135925,,,该片是首部真实记录侨领单声传奇一生与家国情怀的电影纪录片。
421,熊出没之熊心归来,,287000000.0,,13.0,,,7.8,"雨季降至，为了避免塌方，熊大（张伟 配音）带领着动物们开始加固堤坝，然而，动物们对此很不上心，偷懒的偷懒，逃避的逃避，令熊大很是生气。一场意外中，泥石流袭来，熊大被冲走了，当它醒来之时，发现自己竟然身处一间马戏团之中。熊大利用自己的实力获得了留在马戏团里表演的资格，并且很快就成为了当红的动物明星。
随着时间的推移，被名声和荣誉冲昏了头脑的熊大渐渐忘记了想要回到森林之中的念头，他和马戏团团长黑猩猩亦产生了心心相惜的友谊。熊二（张秉君 配音）找到了熊大，希望熊大能够跟它回家，因为森林里的动物们一个接着一个神秘失踪了，然而熊大却拒绝了熊二的请求，继续做着它的明星梦。"
422,家在澳门,,21000.0,,33.0,44.042857142857144,,,"《家在澳门》片长97分钟，由《老巷新韵》《回家的人》《武林凡人》《粤曲童声》《筑梦大湾》5个篇章构成，前后历时7年拍摄完成。
电影中，有被称为“澳门设计第一人”的设计师，有在内地、澳门求学全心研究中西文化融合的大学教师，有坚守在青少年粤剧培养第一线的艺术家，有获得“专业功绩勋章”的会展人才，有被业界誉为“CEPA第一人”的“律界巾帼”，还有澳门国际武术节创始人、太极拳非遗传承人、澳门旅游形象大使……影片通过故事化表达、纪实跟拍等表现手法，讲述了11位澳门人学习、生活、工作的真实故事。"
423,无毒岛I,,1905.0,,36.0,,,,"本片根据海南省海口市6.22真实事件改编。
美丽的海岛城市滨海看似平静的表面下毒潮汹涌，缉毒警徐飞根据线人许三筒的线报获知滨海市近期冰毒价钱有幅下降，徐飞推断近期可能会有大批冰毒流入本市。同时徒弟陈晓丹在桥头镇居委会发现复吸人员数量有增无减。警方经过多方排查和技术侦测，发现桥头村的确隐藏着一个巨大的制毒工厂，市局当即决定成立禁毒专案组，此次行动代号定为“狩猎”，打响了滨海市禁毒三年大会战的第一炮！一场正义与邪恶沉沦与救赎之战正在上演……"
424,机动战士高达NT,,8707000.0,,8.0,0.8,,5.8,U. C.0097时期，“拉普拉斯事变”的纷争终结后，2架独角兽高达被秘密封印，新吉翁残党“袖章”也随之瓦解。就在人类逐渐走出战争带来的阴影之时，失踪两年的独角兽三号机“凤凰”突然现身，拥有颠覆世界秩序力量的它即刻引发了地球联邦军、吉翁袖章残党以及路欧商会三方势力的争夺狩猎，一场宇宙对决也即将拉开帷幕......
425,妈妈，我想你,,1931000.0,,4013.0,7.723529411764707,,,家是永远的归宿，母爱是永恒的港湾！突发而至的横祸，将一个幸福的家庭拆得支离破碎，母子四人不得已亡命天涯，陷入重重危机……本片为您讲述一个感人至深的人间真情故事～
426,木乃伊3,2008-09-02,110000000.0,31.0,,,德国/加拿大/美国/中国,5.7,"1947年，中国宁夏。中国两千年前的始皇帝：龙帝之墓在此挖掘出土。同时在美国，大探险家欧康诺（Brendan Fraser饰）与夫人伊芙琳（Maria Bello饰）应邀，将传说中能带来永生的宝石“香格里拉之眼”送往中国，以示中美两国人民友谊长存。
不料，国民党军官（黄秋生饰）却和博物馆馆长勾结，当场抢走香格里拉之眼，继而唤醒了两千年前的邪恶力量——龙帝（李连杰饰），此时的龙帝不仅可以借助五行之力施暴，还可以变身为各种怪物涂炭天下生灵。
欧康诺一家奋力与龙帝和他身后庞大的兵马俑队伍展开战斗，千年圣女紫媛（杨紫琼饰）与其女林娜（梁洛施饰）也入盟此支神圣的队伍，以期消灭龙帝，还世界以和平。"
